Record Length,20480










Source,CH1,CH2
Second,Volt,Volt
-0.00027680000,2.60000,2.44000
-0.00027676000,2.56000,2.44000
-0.00027672000,2.56000,2.44000
-0.00027668000,2.56000,2.44000
-0.00027664000,2.60000,2.44000
-0.00027660000,2.56000,2.44000
-0.00027656000,2.60000,2.44000
-0.00027652000,2.56000,2.44000
-0.00027648000,2.56000,2.44000
-0.00027644000,2.60000,2.44000
-0.00027640000,2.56000,2.44000
-0.00027636000,2.56000,2.44000
-0.00027632000,2.60000,2.44000
-0.00027628000,2.56000,2.44000
-0.00027624000,2.56000,2.44000
-0.00027620000,2.60000,2.44000
-0.00027616000,2.56000,2.44000
-0.00027612000,2.56000,2.44000
-0.00027608000,2.60000,2.48000
-0.00027604000,2.56000,2.44000
-0.00027600000,2.56000,2.48000
-0.00027596000,2.60000,2.44000
-0.00027592000,2.56000,2.44000
-0.00027588000,2.56000,2.44000
-0.00027584000,2.56000,2.44000
-0.00027580000,2.56000,2.44000
-0.00027576000,2.60000,2.44000
-0.00027572000,2.60000,2.44000
-0.00027568000,2.60000,2.44000
-0.00027564000,2.56000,2.44000
-0.00027560000,2.56000,2.44000
-0.00027556000,2.60000,2.48000
-0.00027552000,2.56000,2.44000
-0.00027548000,2.60000,2.48000
-0.00027544000,2.56000,2.44000
-0.00027540000,2.52000,2.44000
-0.00027535997,2.56000,2.44000
-0.00027532000,2.60000,2.44000
-0.00027528000,2.56000,2.44000
-0.00027524000,2.60000,2.48000
-0.00027520000,2.56000,2.44000
-0.00027516000,2.56000,2.44000
-0.00027512000,2.60000,2.48000
-0.00027508000,2.60000,2.44000
-0.00027504000,2.56000,2.44000
-0.00027500000,2.56000,2.44000
-0.00027496000,2.56000,2.48000
-0.00027492000,2.56000,2.44000
-0.00027488000,2.64000,2.52000
-0.00027484000,2.52000,2.44000
-0.00027480000,2.48000,2.32000
-0.00027476000,2.52000,2.36000
-0.00027472000,2.60000,2.44000
-0.00027468000,2.56000,2.48000
-0.00027463997,2.56000,2.44000
-0.00027460000,2.56000,2.44000
-0.00027456000,2.56000,2.44000
-0.00027452000,2.60000,2.44000
-0.00027448000,2.56000,2.48000
-0.00027444000,2.56000,2.44000
-0.00027440000,2.56000,2.44000
-0.00027436000,2.60000,2.44000
-0.00027432000,2.56000,2.44000
-0.00027428000,2.60000,2.44000
-0.00027424000,2.56000,2.44000
-0.00027420000,2.60000,2.44000
-0.00027416000,2.60000,2.44000
-0.00027412000,2.56000,2.48000
-0.00027408000,2.60000,2.48000
-0.00027404000,2.56000,2.44000
-0.00027400000,2.52000,2.40000
-0.00027396000,2.60000,2.44000
-0.00027392000,2.56000,2.44000
-0.00027388000,2.56000,2.44000
-0.00027384000,2.56000,2.44000
-0.00027380000,2.60000,2.44000
-0.00027376000,2.56000,2.44000
-0.00027372000,2.56000,2.44000
-0.00027368000,2.56000,2.44000
-0.00027364000,2.56000,2.44000
-0.00027360000,2.60000,2.44000
-0.00027356000,2.60000,2.44000
-0.00027352000,2.56000,2.44000
-0.00027348000,2.56000,2.44000
-0.00027344000,2.56000,2.44000
-0.00027340000,2.56000,2.44000
-0.00027336000,2.60000,2.44000
-0.00027332000,2.56000,2.44000
-0.00027328000,2.56000,2.44000
-0.00027324000,2.56000,2.44000
-0.00027320000,2.60000,2.44000
-0.00027316000,2.56000,2.44000
-0.00027312000,2.56000,2.44000
-0.00027308000,2.56000,2.44000
-0.00027304000,2.56000,2.44000
-0.00027300000,2.60000,2.48000
-0.00027296000,2.40000,2.28000
-0.00027292000,2.88000,2.76000
-0.00027288000,2.32000,2.16000
-0.00027284000,2.60000,2.56000
-0.00027280000,2.52000,2.32000
-0.00027276000,2.56000,2.40000
-0.00027272000,2.48000,2.40000
-0.00027268000,2.80000,2.68000
-0.00027264000,2.32000,2.20000
-0.00027260000,2.76000,2.64000
-0.00027256000,2.48000,2.32000
-0.00027252000,2.48000,2.36000
-0.00027248000,2.64000,2.48000
-0.00027244000,2.60000,2.48000
-0.00027240000,2.48000,2.36000
-0.00027236000,2.64000,2.48000
-0.00027232000,2.64000,2.48000
-0.00027228000,2.52000,2.40000
-0.00027224000,2.60000,2.44000
-0.00027220000,2.56000,2.44000
-0.00027216000,2.52000,2.44000
-0.00027212000,2.64000,2.48000
-0.00027208000,2.60000,2.44000
-0.00027204000,2.52000,2.36000
-0.00027200000,2.60000,2.48000
-0.00027196000,2.56000,2.44000
-0.00027192000,2.56000,2.44000
-0.00027188000,2.64000,2.52000
-0.00027184000,2.60000,2.48000
-0.00027180000,2.64000,2.48000
-0.00027176000,2.64000,2.52000
-0.00027172000,2.44000,2.32000
-0.00027168000,2.52000,2.32000
-0.00027164000,2.60000,2.44000
-0.00027160000,2.56000,2.44000
-0.00027155997,2.56000,2.48000
-0.00027152000,2.60000,2.44000
-0.00027148000,2.52000,2.40000
-0.00027144000,2.68000,2.48000
-0.00027140000,2.56000,2.44000
-0.00027136000,2.60000,2.44000
-0.00027132000,2.60000,2.48000
-0.00027128000,2.56000,2.44000
-0.00027124000,2.60000,2.44000
-0.00027120000,2.56000,2.44000
-0.00027116000,2.56000,2.44000
-0.00027112000,2.56000,2.44000
-0.00027108000,2.56000,2.44000
-0.00027104000,2.64000,2.48000
-0.00027100000,2.60000,2.48000
-0.00027096000,2.56000,2.44000
-0.00027092000,2.52000,2.44000
-0.00027088000,2.56000,2.40000
-0.00027083997,2.56000,2.48000
-0.00027080000,2.56000,2.44000
-0.00027076000,2.56000,2.48000
-0.00027072000,2.60000,2.44000
-0.00027068000,2.56000,2.44000
-0.00027064000,2.60000,2.48000
-0.00027060000,2.56000,2.44000
-0.00027056000,2.56000,2.44000
-0.00027052000,2.60000,2.48000
-0.00027048000,2.56000,2.44000
-0.00027044000,2.60000,2.48000
-0.00027040000,2.56000,2.44000
-0.00027036000,2.56000,2.48000
-0.00027032000,2.60000,2.44000
-0.00027028000,2.56000,2.44000
-0.00027024000,2.60000,2.44000
-0.00027020000,2.60000,2.44000
-0.00027016000,2.56000,2.44000
-0.00027012000,2.60000,2.48000
-0.00027008000,2.56000,2.44000
-0.00027004000,2.56000,2.48000
-0.00027000000,2.60000,2.44000
-0.00026996000,2.56000,2.44000
-0.00026992000,2.60000,2.48000
-0.00026988000,2.56000,2.44000
-0.00026984000,2.56000,2.44000
-0.00026980000,2.60000,2.48000
-0.00026976000,2.56000,2.44000
-0.00026972000,2.56000,2.44000
-0.00026968000,2.60000,2.48000
-0.00026964000,2.56000,2.44000
-0.00026960000,2.56000,2.44000
-0.00026956000,2.56000,2.44000
-0.00026952000,2.56000,2.44000
-0.00026948000,2.56000,2.44000
-0.00026944000,2.56000,2.44000
-0.00026940000,2.56000,2.44000
-0.00026936000,2.60000,2.44000
-0.00026932000,2.56000,2.44000
-0.00026928000,2.60000,2.44000
-0.00026924000,2.56000,2.44000
-0.00026920000,2.60000,2.48000
-0.00026916000,2.60000,2.44000
-0.00026912000,2.56000,2.44000
-0.00026908000,2.60000,2.48000
-0.00026904000,2.56000,2.44000
-0.00026900000,2.56000,2.44000
-0.00026896000,2.56000,2.44000
-0.00026892000,2.60000,2.44000
-0.00026888000,2.56000,2.44000
-0.00026884000,2.56000,2.44000
-0.00026880000,2.60000,2.48000
-0.00026876000,2.56000,2.44000
-0.00026872000,2.68000,2.52000
-0.00026868000,2.56000,2.48000
-0.00026864000,2.48000,2.44000
-0.00026860000,2.48000,2.36000
-0.00026856000,2.52000,2.40000
-0.00026852000,2.60000,2.44000
-0.00026848000,2.56000,2.48000
-0.00026844000,2.56000,2.44000
-0.00026840000,2.56000,2.44000
-0.00026836000,2.56000,2.44000
-0.00026832000,2.60000,2.48000
-0.00026828000,2.60000,2.48000
-0.00026824000,2.56000,2.44000
-0.00026820000,2.56000,2.44000
-0.00026816000,2.60000,2.44000
-0.00026812000,2.56000,2.44000
-0.00026808000,2.60000,2.44000
-0.00026804000,2.56000,2.44000
-0.00026800000,2.56000,2.44000
-0.00026796000,2.60000,2.44000
-0.00026792000,2.64000,2.48000
-0.00026788000,2.60000,2.48000
-0.00026784000,2.52000,2.44000
-0.00026780000,2.56000,2.44000
-0.00026775997,2.56000,2.44000
-0.00026772000,2.56000,2.48000
-0.00026768000,2.56000,2.44000
-0.00026764000,2.56000,2.44000
-0.00026760000,2.56000,2.44000
-0.00026756000,2.60000,2.44000
-0.00026752000,2.60000,2.44000
-0.00026748000,2.56000,2.44000
-0.00026744000,2.56000,2.44000
-0.00026740000,2.56000,2.44000
-0.00026736000,2.60000,2.44000
-0.00026732000,2.56000,2.44000
-0.00026728000,2.60000,2.44000
-0.00026724000,2.56000,2.48000
-0.00026720000,2.56000,2.44000
-0.00026716000,2.60000,2.44000
-0.00026712000,2.60000,2.44000
-0.00026708000,2.56000,2.44000
-0.00026704000,2.56000,2.44000
-0.00026700000,2.60000,2.44000
-0.00026696000,2.56000,2.44000
-0.00026692000,2.60000,2.44000
-0.00026688000,2.56000,2.44000
-0.00026684000,2.56000,2.44000
-0.00026680000,2.56000,2.44000
-0.00026676000,2.56000,2.44000
-0.00026672000,2.56000,2.44000
-0.00026668000,2.60000,2.48000
-0.00026664000,2.56000,2.44000
-0.00026660000,2.56000,2.44000
-0.00026656000,2.56000,2.44000
-0.00026652000,2.60000,2.48000
-0.00026648000,2.56000,2.44000
-0.00026644000,2.56000,2.44000
-0.00026640000,2.56000,2.44000
-0.00026636000,2.56000,2.44000
-0.00026632000,2.56000,2.44000
-0.00026628000,2.56000,2.44000
-0.00026624000,2.56000,2.44000
-0.00026620000,2.56000,2.44000
-0.00026616000,2.60000,2.44000
-0.00026612000,2.56000,2.44000
-0.00026608000,2.56000,2.44000
-0.00026604000,2.56000,2.44000
-0.00026600000,2.60000,2.48000
-0.00026596000,2.56000,2.44000
-0.00026592000,2.56000,2.44000
-0.00026588000,2.60000,2.48000
-0.00026584000,2.56000,2.44000
-0.00026580000,2.60000,2.44000
-0.00026576000,2.56000,2.48000
-0.00026572000,2.56000,2.44000
-0.00026568000,2.60000,2.44000
-0.00026564000,2.64000,2.48000
-0.00026560000,2.64000,2.52000
-0.00026556000,2.56000,2.48000
-0.00026552000,2.48000,2.44000
-0.00026548000,2.56000,2.44000
-0.00026544000,2.64000,2.48000
-0.00026540000,2.60000,2.48000
-0.00026536000,2.56000,2.44000
-0.00026532000,2.56000,2.44000
-0.00026528000,2.60000,2.44000
-0.00026524000,2.56000,2.44000
-0.00026520000,2.60000,2.48000
-0.00026516000,2.56000,2.48000
-0.00026512000,2.56000,2.44000
-0.00026508000,2.56000,2.44000
-0.00026504000,2.60000,2.48000
-0.00026500000,2.56000,2.44000
-0.00026496000,2.64000,2.52000
-0.00026492000,2.52000,2.40000
-0.00026488000,2.56000,2.44000
-0.00026484000,2.56000,2.44000
-0.00026480000,2.64000,2.48000
-0.00026476000,2.60000,2.48000
-0.00026472000,2.52000,2.44000
-0.00026467997,2.64000,2.48000
-0.00026464000,2.56000,2.40000
-0.00026460000,2.64000,2.48000
-0.00026456000,2.52000,2.40000
-0.00026452000,2.56000,2.44000
-0.00026448000,2.56000,2.44000
-0.00026444000,2.60000,2.44000
-0.00026440000,2.56000,2.44000
-0.00026436000,2.60000,2.48000
-0.00026432000,2.56000,2.44000
-0.00026428000,2.56000,2.44000
-0.00026424000,2.56000,2.44000
-0.00026420000,2.56000,2.44000
-0.00026416000,2.60000,2.48000
-0.00026412000,2.56000,2.44000
-0.00026408000,2.56000,2.44000
-0.00026404000,2.56000,2.44000
-0.00026400000,2.60000,2.48000
-0.00026395997,2.56000,2.44000
-0.00026392000,2.60000,2.48000
-0.00026388000,2.56000,2.44000
-0.00026384000,2.60000,2.48000
-0.00026380000,2.56000,2.44000
-0.00026376000,2.60000,2.44000
-0.00026372000,2.44000,2.36000
-0.00026368000,2.84000,2.72000
-0.00026364000,2.28000,2.20000
-0.00026360000,2.72000,2.64000
-0.00026356000,2.48000,2.32000
-0.00026352000,2.52000,2.36000
-0.00026348000,2.56000,2.48000
-0.00026344000,2.72000,2.56000
-0.00026340000,2.32000,2.28000
-0.00026336000,2.76000,2.64000
-0.00026332000,2.44000,2.28000
-0.00026328000,2.52000,2.40000
-0.00026324000,2.64000,2.48000
-0.00026320000,2.56000,2.44000
-0.00026316000,2.52000,2.44000
-0.00026312000,2.64000,2.48000
-0.00026308000,2.56000,2.44000
-0.00026304000,2.52000,2.40000
-0.00026300000,2.60000,2.48000
-0.00026296000,2.56000,2.44000
-0.00026292000,2.56000,2.44000
-0.00026288000,2.64000,2.48000
-0.00026284000,2.60000,2.44000
-0.00026280000,2.52000,2.44000
-0.00026276000,2.64000,2.48000
-0.00026272000,2.56000,2.44000
-0.00026268000,2.56000,2.44000
-0.00026264000,2.64000,2.48000
-0.00026260000,2.60000,2.48000
-0.00026256000,2.68000,2.48000
-0.00026252000,2.60000,2.48000
-0.00026248000,2.48000,2.36000
-0.00026244000,2.48000,2.32000
-0.00026240000,2.56000,2.44000
-0.00026236000,2.60000,2.48000
-0.00026232000,2.56000,2.48000
-0.00026228000,2.56000,2.44000
-0.00026224000,2.56000,2.44000
-0.00026220000,2.60000,2.44000
-0.00026216000,2.60000,2.44000
-0.00026212002,2.56000,2.48000
-0.00026208000,2.56000,2.44000
-0.00026204000,2.56000,2.44000
-0.00026199998,2.56000,2.44000
-0.00026196000,2.56000,2.44000
-0.00026192002,2.60000,2.44000
-0.00026187998,2.56000,2.44000
-0.00026184000,2.56000,2.44000
-0.00026179998,2.56000,2.40000
-0.00026176000,2.60000,2.44000
-0.00026172002,2.56000,2.48000
-0.00026167998,2.56000,2.44000
-0.00026164000,2.56000,2.44000
-0.00026160002,2.56000,2.44000
-0.00026156000,2.60000,2.44000
-0.00026152000,2.56000,2.44000
-0.00026147998,2.56000,2.44000
-0.00026144000,2.56000,2.44000
-0.00026140002,2.56000,2.44000
-0.00026136000,2.56000,2.44000
-0.00026132000,2.56000,2.44000
-0.00026127998,2.56000,2.44000
-0.00026124000,2.60000,2.44000
-0.00026120002,2.56000,2.44000
-0.00026115998,2.60000,2.44000
-0.00026112000,2.56000,2.44000
-0.00026107998,2.60000,2.44000
-0.00026104000,2.56000,2.44000
-0.00026100002,2.56000,2.44000
-0.00026095998,2.60000,2.44000
-0.00026092000,2.56000,2.44000
-0.00026087998,2.56000,2.44000
-0.00026084000,2.56000,2.44000
-0.00026080000,2.56000,2.44000
-0.00026075998,2.56000,2.44000
-0.00026072000,2.56000,2.44000
-0.00026068002,2.56000,2.44000
-0.00026064000,2.60000,2.44000
-0.00026060000,2.56000,2.44000
-0.00026055998,2.56000,2.44000
-0.00026052000,2.60000,2.44000
-0.00026048002,2.56000,2.48000
-0.00026044000,2.56000,2.44000
-0.00026040000,2.56000,2.44000
-0.00026035998,2.56000,2.44000
-0.00026032000,2.56000,2.44000
-0.00026028002,2.56000,2.44000
-0.00026023998,2.56000,2.48000
-0.00026020000,2.56000,2.44000
-0.00026015998,2.56000,2.44000
-0.00026012000,2.60000,2.48000
-0.00026008000,2.56000,2.44000
-0.00026003998,2.60000,2.44000
-0.00026000000,2.56000,2.44000
-0.00025996002,2.60000,2.44000
-0.00025992000,2.56000,2.44000
-0.00025988000,2.56000,2.44000
-0.00025983998,2.56000,2.44000
-0.00025980000,2.60000,2.44000
-0.00025976002,2.56000,2.44000
-0.00025972000,2.60000,2.44000
-0.00025968000,2.60000,2.44000
-0.00025963998,2.56000,2.44000
-0.00025960000,2.56000,2.48000
-0.00025956002,2.56000,2.44000
-0.00025951998,2.56000,2.36000
-0.00025948000,2.60000,2.44000
-0.00025943998,2.64000,2.52000
-0.00025940000,2.60000,2.52000
-0.00025936000,2.52000,2.44000
-0.00025931998,2.52000,2.44000
-0.00025928000,2.64000,2.44000
-0.00025924002,2.60000,2.44000
-0.00025920000,2.56000,2.44000
-0.00025916000,2.56000,2.44000
-0.00025911998,2.56000,2.44000
-0.00025908000,2.56000,2.44000
-0.00025904002,2.60000,2.44000
-0.00025900000,2.60000,2.44000
-0.00025896000,2.56000,2.44000
-0.00025891998,2.56000,2.44000
-0.00025888000,2.56000,2.44000
-0.00025884002,2.60000,2.48000
-0.00025879998,2.56000,2.44000
-0.00025876000,2.56000,2.44000
-0.00025871998,2.56000,2.40000
-0.00025868000,2.56000,2.44000
-0.00025864002,2.64000,2.48000
-0.00025859998,2.60000,2.48000
-0.00025856000,2.56000,2.44000
-0.00025852002,2.60000,2.44000
-0.00025848000,2.56000,2.44000
-0.00025844000,2.56000,2.44000
-0.00025839998,2.60000,2.44000
-0.00025836000,2.56000,2.44000
-0.00025832002,2.60000,2.44000
-0.00025828000,2.56000,2.44000
-0.00025824000,2.60000,2.44000
-0.00025819998,2.56000,2.44000
-0.00025816000,2.56000,2.44000
-0.00025812002,2.56000,2.44000
-0.00025807998,2.56000,2.44000
-0.00025804000,2.56000,2.44000
-0.00025799998,2.64000,2.48000
-0.00025796000,2.56000,2.40000
-0.00025792002,2.56000,2.48000
-0.00025787998,2.64000,2.48000
-0.00025784000,2.52000,2.40000
-0.00025779998,2.64000,2.48000
-0.00025776000,2.56000,2.40000
-0.00025772000,2.60000,2.44000
-0.00025767998,2.60000,2.44000
-0.00025764000,2.56000,2.44000
-0.00025760002,2.56000,2.44000
-0.00025756000,2.60000,2.48000
-0.00025752000,2.56000,2.44000
-0.00025747998,2.56000,2.44000
-0.00025744000,2.60000,2.44000
-0.00025740002,2.56000,2.44000
-0.00025736000,2.56000,2.44000
-0.00025732000,2.56000,2.44000
-0.00025727998,2.56000,2.44000
-0.00025724000,2.56000,2.44000
-0.00025720002,2.60000,2.44000
-0.00025715998,2.56000,2.44000
-0.00025712000,2.56000,2.44000
-0.00025707998,2.56000,2.48000
-0.00025704000,2.56000,2.44000
-0.00025700000,2.56000,2.44000
-0.00025695998,2.60000,2.44000
-0.00025692000,2.60000,2.44000
-0.00025688002,2.56000,2.44000
-0.00025684000,2.60000,2.44000
-0.00025680000,2.56000,2.44000
-0.00025675998,2.56000,2.44000
-0.00025672000,2.60000,2.44000
-0.00025668002,2.56000,2.44000
-0.00025664000,2.56000,2.44000
-0.00025660000,2.56000,2.44000
-0.00025655998,2.56000,2.44000
-0.00025652000,2.56000,2.44000
-0.00025648002,2.60000,2.44000
-0.00025643998,2.52000,2.32000
-0.00025640000,2.64000,2.44000
-0.00025635998,2.60000,2.48000
-0.00025632000,2.64000,2.56000
-0.00025628000,2.56000,2.48000
-0.00025623998,2.52000,2.40000
-0.00025620000,2.64000,2.48000
-0.00025616002,2.60000,2.44000
-0.00025612000,2.56000,2.48000
-0.00025608000,2.56000,2.44000
-0.00025603998,2.52000,2.44000
-0.00025600000,2.56000,2.44000
-0.00025596002,2.60000,2.48000
-0.00025592000,2.60000,2.48000
-0.00025588000,2.60000,2.44000
-0.00025583998,2.56000,2.44000
-0.00025580000,2.56000,2.40000
-0.00025576002,2.56000,2.48000
-0.00025571998,2.60000,2.48000
-0.00025568000,2.60000,2.44000
-0.00025563998,2.52000,2.40000
-0.00025560000,2.56000,2.44000
-0.00025556000,2.64000,2.48000
-0.00025551998,2.64000,2.48000
-0.00025548000,2.56000,2.44000
-0.00025544002,2.56000,2.44000
-0.00025540000,2.56000,2.44000
-0.00025536000,2.56000,2.44000
-0.00025531998,2.56000,2.48000
-0.00025528000,2.56000,2.44000
-0.00025524002,2.56000,2.44000
-0.00025520000,2.64000,2.48000
-0.00025516000,2.56000,2.44000
-0.00025511998,2.60000,2.48000
-0.00025508000,2.60000,2.44000
-0.00025504002,2.56000,2.44000
-0.00025499998,2.60000,2.44000
-0.00025496000,2.56000,2.44000
-0.00025491998,2.56000,2.44000
-0.00025488000,2.64000,2.48000
-0.00025484002,2.56000,2.44000
-0.00025479998,2.56000,2.44000
-0.00025476000,2.60000,2.48000
-0.00025472002,2.56000,2.44000
-0.00025468000,2.56000,2.44000
-0.00025464000,2.60000,2.48000
-0.00025459998,2.56000,2.48000
-0.00025456000,2.56000,2.44000
-0.00025452002,2.60000,2.44000
-0.00025448000,2.48000,2.44000
-0.00025444000,2.84000,2.72000
-0.00025439998,2.32000,2.20000
-0.00025436000,2.72000,2.64000
-0.00025432002,2.48000,2.36000
-0.00025427998,2.52000,2.32000
-0.00025424000,2.60000,2.52000
-0.00025419998,2.72000,2.52000
-0.00025416000,2.36000,2.28000
-0.00025412002,2.72000,2.60000
-0.00025407998,2.44000,2.32000
-0.00025404000,2.52000,2.40000
-0.00025399998,2.60000,2.48000
-0.00025396000,2.60000,2.44000
-0.00025392000,2.56000,2.44000
-0.00025387998,2.64000,2.44000
-0.00025384000,2.60000,2.44000
-0.00025380002,2.52000,2.40000
-0.00025376000,2.60000,2.44000
-0.00025372000,2.56000,2.44000
-0.00025367998,2.56000,2.44000
-0.00025364000,2.64000,2.48000
-0.00025360002,2.60000,2.44000
-0.00025356000,2.52000,2.44000
-0.00025352000,2.60000,2.44000
-0.00025347998,2.56000,2.44000
-0.00025344000,2.56000,2.40000
-0.00025340002,2.60000,2.48000
-0.00025335998,2.56000,2.44000
-0.00025332000,2.52000,2.36000
-0.00025327998,2.64000,2.44000
-0.00025324000,2.64000,2.52000
-0.00025320000,2.64000,2.48000
-0.00025315998,2.60000,2.44000
-0.00025312000,2.60000,2.44000
-0.00025308002,2.60000,2.44000
-0.00025304000,2.60000,2.48000
-0.00025300000,2.56000,2.44000
-0.00025295998,2.52000,2.40000
-0.00025292000,2.56000,2.44000
-0.00025288002,2.60000,2.44000
-0.00025284000,2.56000,2.44000
-0.00025280000,2.60000,2.44000
-0.00025275998,2.56000,2.44000
-0.00025272000,2.56000,2.44000
-0.00025268002,2.60000,2.44000
-0.00025263998,2.60000,2.48000
-0.00025260000,2.60000,2.44000
-0.00025255998,2.52000,2.44000
-0.00025252000,2.56000,2.40000
-0.00025248000,2.60000,2.48000
-0.00025243998,2.64000,2.48000
-0.00025240000,2.60000,2.48000
-0.00025236002,2.56000,2.44000
-0.00025232000,2.60000,2.44000
-0.00025228000,2.60000,2.48000
-0.00025223998,2.56000,2.44000
-0.00025220000,2.60000,2.48000
-0.00025216002,2.56000,2.44000
-0.00025212000,2.56000,2.44000
-0.00025208000,2.60000,2.44000
-0.00025203998,2.60000,2.44000
-0.00025200000,2.60000,2.48000
-0.00025196002,2.52000,2.44000
-0.00025191998,2.56000,2.44000
-0.00025188000,2.52000,2.44000
-0.00025183998,2.60000,2.48000
-0.00025180000,2.56000,2.44000
-0.00025176002,2.56000,2.44000
-0.00025171998,2.56000,2.44000
-0.00025168000,2.56000,2.44000
-0.00025164002,2.56000,2.44000
-0.00025160000,2.56000,2.44000
-0.00025156000,2.60000,2.44000
-0.00025151998,2.56000,2.44000
-0.00025148000,2.60000,2.44000
-0.00025144002,2.56000,2.44000
-0.00025140000,2.60000,2.48000
-0.00025136000,2.56000,2.44000
-0.00025131998,2.60000,2.44000
-0.00025128000,2.56000,2.44000
-0.00025124002,2.56000,2.44000
-0.00025119998,2.56000,2.44000
-0.00025116000,2.56000,2.44000
-0.00025111998,2.56000,2.44000
-0.00025108000,2.60000,2.48000
-0.00025104002,2.56000,2.44000
-0.00025099998,2.56000,2.44000
-0.00025096000,2.60000,2.44000
-0.00025091998,2.56000,2.44000
-0.00025088000,2.56000,2.44000
-0.00025084000,2.56000,2.44000
-0.00025079998,2.56000,2.44000
-0.00025076000,2.56000,2.44000
-0.00025072002,2.60000,2.44000
-0.00025068000,2.60000,2.44000
-0.00025064000,2.56000,2.44000
-0.00025059998,2.60000,2.48000
-0.00025056000,2.56000,2.44000
-0.00025052002,2.56000,2.44000
-0.00025048000,2.60000,2.48000
-0.00025044000,2.56000,2.44000
-0.00025039998,2.60000,2.44000
-0.00025036000,2.56000,2.44000
-0.00025032002,2.56000,2.44000
-0.00025027998,2.60000,2.44000
-0.00025024000,2.64000,2.44000
-0.00025019998,2.64000,2.52000
-0.00025016000,2.60000,2.48000
-0.00025012000,2.52000,2.44000
-0.00025007998,2.52000,2.40000
-0.00025004000,2.60000,2.44000
-0.00025000002,2.60000,2.48000
-0.00024996000,2.56000,2.44000
-0.00024992000,2.56000,2.44000
-0.00024987998,2.56000,2.44000
-0.00024984000,2.60000,2.44000
-0.00024980002,2.60000,2.48000
-0.00024976000,2.56000,2.44000
-0.00024972000,2.56000,2.44000
-0.00024967998,2.56000,2.44000
-0.00024964000,2.60000,2.44000
-0.00024960002,2.60000,2.44000
-0.00024955998,2.56000,2.44000
-0.00024952000,2.56000,2.44000
-0.00024947998,2.56000,2.44000
-0.00024944000,2.52000,2.40000
-0.00024940000,2.60000,2.44000
-0.00024935998,2.64000,2.48000
-0.00024932000,2.56000,2.48000
-0.00024928002,2.56000,2.44000
-0.00024924000,2.56000,2.44000
-0.00024920000,2.60000,2.44000
-0.00024915998,2.60000,2.48000
-0.00024912000,2.56000,2.44000
-0.00024908002,2.56000,2.44000
-0.00024904000,2.56000,2.44000
-0.00024900000,2.60000,2.44000
-0.00024895998,2.56000,2.44000
-0.00024892000,2.56000,2.44000
-0.00024888002,2.56000,2.44000
-0.00024883998,2.60000,2.44000
-0.00024880000,2.56000,2.44000
-0.00024875998,2.60000,2.44000
-0.00024872000,2.56000,2.44000
-0.00024868000,2.56000,2.44000
-0.00024863998,2.56000,2.44000
-0.00024860000,2.56000,2.44000
-0.00024856002,2.64000,2.48000
-0.00024852000,2.56000,2.44000
-0.00024848000,2.60000,2.44000
-0.00024843998,2.56000,2.44000
-0.00024840000,2.56000,2.44000
-0.00024836002,2.60000,2.44000
-0.00024832000,2.56000,2.44000
-0.00024828000,2.56000,2.44000
-0.00024823998,2.56000,2.44000
-0.00024820000,2.56000,2.44000
-0.00024816002,2.56000,2.44000
-0.00024811998,2.56000,2.44000
-0.00024808000,2.60000,2.44000
-0.00024803998,2.56000,2.44000
-0.00024800000,2.56000,2.44000
-0.00024796002,2.56000,2.44000
-0.00024791998,2.56000,2.44000
-0.00024788000,2.60000,2.44000
-0.00024784002,2.60000,2.44000
-0.00024780000,2.56000,2.44000
-0.00024776000,2.56000,2.44000
-0.00024771998,2.56000,2.48000
-0.00024768000,2.56000,2.44000
-0.00024764002,2.64000,2.48000
-0.00024760000,2.60000,2.48000
-0.00024756000,2.56000,2.44000
-0.00024751998,2.56000,2.44000
-0.00024748000,2.56000,2.44000
-0.00024744002,2.60000,2.48000
-0.00024739998,2.60000,2.44000
-0.00024736000,2.60000,2.44000
-0.00024731998,2.56000,2.44000
-0.00024728000,2.56000,2.44000
-0.00024724002,2.60000,2.44000
-0.00024719998,2.52000,2.36000
-0.00024716000,2.52000,2.36000
-0.00024711998,2.64000,2.44000
-0.00024708000,2.68000,2.52000
-0.00024704000,2.64000,2.48000
-0.00024699998,2.56000,2.44000
-0.00024696000,2.56000,2.40000
-0.00024692002,2.60000,2.44000
-0.00024688000,2.60000,2.48000
-0.00024684000,2.56000,2.44000
-0.00024679998,2.56000,2.44000
-0.00024676000,2.56000,2.40000
-0.00024672002,2.56000,2.44000
-0.00024668000,2.60000,2.44000
-0.00024664000,2.60000,2.44000
-0.00024659998,2.56000,2.48000
-0.00024656000,2.60000,2.44000
-0.00024652002,2.56000,2.44000
-0.00024647998,2.56000,2.44000
-0.00024644000,2.60000,2.48000
-0.00024639998,2.56000,2.44000
-0.00024636000,2.56000,2.44000
-0.00024632000,2.60000,2.44000
-0.00024627998,2.60000,2.44000
-0.00024624000,2.56000,2.44000
-0.00024620002,2.56000,2.44000
-0.00024616000,2.56000,2.44000
-0.00024612000,2.60000,2.44000
-0.00024607998,2.60000,2.44000
-0.00024604000,2.56000,2.44000
-0.00024600002,2.60000,2.44000
-0.00024596000,2.56000,2.44000
-0.00024592000,2.60000,2.48000
-0.00024587998,2.56000,2.44000
-0.00024584000,2.56000,2.44000
-0.00024580002,2.56000,2.44000
