Record Length,20480










Source,CH1,CH2
Second,Volt,Volt
-0.01673400000,2.52000,2.44000
-0.01673200000,2.60000,2.44000
-0.01673000000,2.56000,2.44000
-0.01672800000,2.56000,2.44000
-0.01672600000,2.56000,2.44000
-0.01672400000,2.56000,2.44000
-0.01672200000,2.64000,2.52000
-0.01672000000,2.56000,2.44000
-0.01671800000,2.56000,2.44000
-0.01671600000,2.40000,2.36000
-0.01671399844,2.56000,2.44000
-0.01671200000,2.60000,2.48000
-0.01671000000,2.56000,2.44000
-0.01670800000,2.56000,2.44000
-0.01670599844,2.52000,2.36000
-0.01670400000,2.56000,2.44000
-0.01670200000,2.60000,2.44000
-0.01670000000,2.56000,2.48000
-0.01669799844,2.56000,2.44000
-0.01669600000,2.52000,2.40000
-0.01669400000,2.56000,2.44000
-0.01669200000,2.56000,2.44000
-0.01668999844,2.56000,2.44000
-0.01668800000,2.56000,2.44000
-0.01668600000,2.56000,2.44000
-0.01668400000,2.56000,2.44000
-0.01668200156,2.56000,2.44000
-0.01668000000,2.52000,2.40000
-0.01667800000,2.60000,2.44000
-0.01667600000,2.52000,2.44000
-0.01667400000,2.52000,2.44000
-0.01667200000,2.56000,2.48000
-0.01667000000,2.56000,2.40000
-0.01666800000,2.80000,2.72000
-0.01666600000,2.56000,2.44000
-0.01666400000,2.52000,2.36000
-0.01666200000,2.56000,2.44000
-0.01666000000,2.60000,2.48000
-0.01665800000,2.48000,2.36000
-0.01665600000,2.60000,2.44000
-0.01665400000,2.56000,2.44000
-0.01665199844,2.56000,2.44000
-0.01665000000,2.56000,2.44000
-0.01664800000,2.56000,2.44000
-0.01664600000,2.60000,2.44000
-0.01664399844,2.60000,2.44000
-0.01664200000,2.56000,2.44000
-0.01664000000,2.56000,2.44000
-0.01663800000,2.60000,2.48000
-0.01663599844,2.56000,2.44000
-0.01663400000,2.56000,2.44000
-0.01663200000,2.56000,2.44000
-0.01663000000,2.44000,2.28000
-0.01662800156,2.64000,2.48000
-0.01662600000,2.60000,2.44000
-0.01662400000,2.56000,2.44000
-0.01662200000,2.56000,2.44000
-0.01662000156,2.52000,2.40000
-0.01661800000,2.68000,2.48000
-0.01661600000,2.64000,2.48000
-0.01661400000,2.60000,2.44000
-0.01661200000,2.56000,2.48000
-0.01661000000,2.60000,2.48000
-0.01660800000,2.56000,2.44000
-0.01660600000,2.64000,2.48000
-0.01660400000,2.60000,2.44000
-0.01660200000,2.60000,2.44000
-0.01660000000,2.56000,2.44000
-0.01659800000,2.60000,2.44000
-0.01659600000,2.60000,2.44000
-0.01659400000,2.56000,2.44000
-0.01659200000,2.56000,2.44000
-0.01658999844,2.64000,2.48000
-0.01658800000,2.56000,2.44000
-0.01658600000,2.56000,2.44000
-0.01658400000,2.60000,2.48000
-0.01658199844,2.64000,2.40000
-0.01658000000,2.56000,2.44000
-0.01657800000,2.56000,2.44000
-0.01657600000,2.56000,2.44000
-0.01657399844,2.60000,2.44000
-0.01657200000,2.48000,2.32000
-0.01657000000,2.56000,2.44000
-0.01656800000,2.60000,2.48000
-0.01656600156,2.56000,2.40000
-0.01656400000,2.56000,2.44000
-0.01656200000,2.60000,2.48000
-0.01656000000,2.64000,2.48000
-0.01655800156,2.60000,2.44000
-0.01655600000,2.56000,2.44000
-0.01655400000,2.64000,2.48000
-0.01655200000,2.56000,2.44000
-0.01655000000,2.56000,2.44000
-0.01654800000,2.64000,2.52000
-0.01654600000,2.56000,2.44000
-0.01654400000,2.56000,2.44000
-0.01654200000,2.60000,2.44000
-0.01654000000,2.56000,2.44000
-0.01653800000,2.56000,2.44000
-0.01653600000,2.60000,2.44000
-0.01653400000,2.84000,2.76000
-0.01653200000,2.64000,2.48000
-0.01653000000,2.56000,2.44000
-0.01652799844,2.56000,2.44000
-0.01652600000,2.56000,2.44000
-0.01652400000,2.48000,2.32000
-0.01652200000,2.60000,2.44000
-0.01651999844,2.60000,2.44000
-0.01651800000,2.60000,2.48000
-0.01651600000,2.56000,2.44000
-0.01651400000,2.52000,2.36000
-0.01651199844,2.56000,2.44000
-0.01651000000,2.56000,2.44000
-0.01650800000,2.56000,2.44000
-0.01650600000,2.56000,2.44000
-0.01650400156,2.56000,2.48000
-0.01650200000,2.56000,2.44000
-0.01650000000,2.60000,2.44000
-0.01649800000,2.56000,2.44000
-0.01649600156,2.68000,2.52000
-0.01649400000,2.56000,2.44000
-0.01649200000,2.56000,2.44000
-0.01649000000,2.56000,2.44000
-0.01648800000,2.56000,2.44000
-0.01648600000,2.56000,2.44000
-0.01648400000,2.56000,2.44000
-0.01648200000,2.60000,2.44000
-0.01648000000,2.52000,2.44000
-0.01647800000,2.56000,2.44000
-0.01647600000,2.68000,2.64000
-0.01647400000,2.56000,2.44000
-0.01647200000,2.60000,2.44000
-0.01647000000,2.56000,2.44000
-0.01646800000,2.60000,2.44000
-0.01646599844,2.64000,2.48000
-0.01646400000,2.56000,2.44000
-0.01646200000,2.56000,2.44000
-0.01646000000,2.60000,2.48000
-0.01645799844,2.56000,2.44000
-0.01645600000,2.68000,2.52000
-0.01645400000,2.56000,2.48000
-0.01645200000,2.60000,2.44000
-0.01644999844,2.64000,2.48000
-0.01644800000,2.52000,2.40000
-0.01644600000,2.56000,2.40000
-0.01644400000,2.60000,2.48000
-0.01644200156,2.56000,2.44000
-0.01644000000,2.56000,2.44000
-0.01643800000,2.48000,2.36000
-0.01643600000,2.56000,2.44000
-0.01643400156,2.60000,2.48000
-0.01643200000,2.60000,2.44000
-0.01643000000,2.56000,2.44000
-0.01642800000,2.48000,2.32000
-0.01642600000,2.56000,2.44000
-0.01642400000,2.60000,2.44000
-0.01642200000,2.56000,2.44000
-0.01642000000,2.64000,2.48000
-0.01641800000,2.32000,2.20000
-0.01641600000,2.60000,2.48000
-0.01641400000,2.60000,2.44000
-0.01641200000,2.56000,2.44000
-0.01641000000,2.56000,2.44000
-0.01640800000,2.56000,2.44000
-0.01640600000,2.60000,2.44000
-0.01640399844,2.64000,2.48000
-0.01640200000,2.56000,2.44000
-0.01640000000,2.56000,2.44000
-0.01639800000,2.56000,2.44000
-0.01639599844,2.56000,2.44000
-0.01639400000,2.56000,2.44000
-0.01639200000,2.60000,2.48000
-0.01639000000,2.60000,2.44000
-0.01638799844,2.60000,2.44000
-0.01638600000,2.56000,2.44000
-0.01638400000,2.60000,2.48000
-0.01638200000,2.56000,2.44000
-0.01638000156,2.56000,2.44000
-0.01637800000,2.56000,2.44000
-0.01637600000,2.56000,2.40000
-0.01637400000,2.64000,2.48000
-0.01637200156,2.60000,2.48000
-0.01637000000,2.56000,2.44000
-0.01636800000,2.56000,2.44000
-0.01636600000,2.60000,2.48000
-0.01636400000,2.60000,2.44000
-0.01636200000,2.56000,2.44000
-0.01636000000,2.52000,2.48000
-0.01635800000,2.60000,2.48000
-0.01635600000,2.56000,2.44000
-0.01635400000,2.56000,2.44000
-0.01635200000,2.64000,2.48000
-0.01635000000,2.48000,2.36000
-0.01634800000,2.52000,2.40000
-0.01634600000,2.56000,2.44000
-0.01634400000,2.56000,2.44000
-0.01634199844,2.60000,2.44000
-0.01634000000,2.52000,2.44000
-0.01633800000,2.56000,2.44000
-0.01633600000,2.60000,2.48000
-0.01633399844,2.56000,2.40000
-0.01633200000,2.56000,2.44000
-0.01633000000,2.52000,2.44000
-0.01632800000,2.56000,2.44000
-0.01632599844,2.60000,2.44000
-0.01632400000,2.56000,2.44000
-0.01632200000,2.56000,2.44000
-0.01632000000,2.56000,2.44000
-0.01631800156,2.56000,2.44000
-0.01631600000,2.56000,2.44000
-0.01631400000,2.56000,2.44000
-0.01631200000,2.56000,2.44000
-0.01631000156,2.56000,2.44000
-0.01630800000,2.60000,2.48000
-0.01630600000,2.64000,2.48000
-0.01630400000,2.56000,2.44000
-0.01630200000,2.72000,2.72000
-0.01630000000,2.56000,2.44000
-0.01629800000,2.56000,2.44000
-0.01629600000,2.60000,2.44000
-0.01629400000,2.56000,2.40000
-0.01629200000,2.32000,2.16000
-0.01629000000,2.56000,2.44000
-0.01628800000,2.56000,2.44000
-0.01628600000,2.56000,2.44000
-0.01628400000,2.64000,2.48000
-0.01628200000,2.72000,2.60000
-0.01627999844,2.60000,2.44000
-0.01627800000,2.60000,2.48000
-0.01627600000,2.56000,2.40000
-0.01627400000,2.60000,2.44000
-0.01627199844,2.64000,2.48000
-0.01627000000,2.60000,2.44000
-0.01626800000,2.60000,2.48000
-0.01626600000,2.56000,2.44000
-0.01626399844,2.60000,2.44000
-0.01626200000,2.60000,2.48000
-0.01626000000,2.60000,2.44000
-0.01625800000,2.64000,2.48000
-0.01625600156,2.56000,2.44000
-0.01625400000,2.48000,2.40000
-0.01625200000,2.56000,2.44000
-0.01625000000,2.56000,2.44000
-0.01624800156,2.60000,2.44000
-0.01624600000,2.56000,2.44000
-0.01624400000,2.56000,2.44000
-0.01624200000,2.56000,2.44000
-0.01624000000,2.60000,2.44000
-0.01623800000,2.56000,2.44000
-0.01623600000,2.56000,2.44000
-0.01623400000,2.64000,2.48000
-0.01623200000,2.60000,2.44000
-0.01623000000,2.48000,2.32000
-0.01622800000,2.56000,2.48000
-0.01622600000,2.60000,2.48000
-0.01622400000,2.72000,2.56000
-0.01622200000,2.56000,2.44000
-0.01622000000,2.52000,2.44000
-0.01621799844,2.60000,2.44000
-0.01621600000,2.56000,2.44000
-0.01621400000,2.72000,2.60000
-0.01621200000,2.60000,2.44000
-0.01620999844,2.56000,2.44000
-0.01620800000,2.60000,2.48000
-0.01620600000,2.56000,2.44000
-0.01620400000,2.56000,2.44000
-0.01620199844,2.68000,2.56000
-0.01620000000,2.56000,2.44000
-0.01619800000,2.56000,2.44000
-0.01619600000,2.56000,2.44000
-0.01619400156,2.60000,2.44000
-0.01619200000,2.56000,2.44000
-0.01619000000,2.60000,2.44000
-0.01618800000,2.60000,2.48000
-0.01618600000,2.60000,2.44000
-0.01618400000,2.60000,2.48000
-0.01618200000,2.60000,2.44000
-0.01618000000,2.64000,2.48000
-0.01617800000,2.56000,2.44000
-0.01617600000,2.60000,2.48000
-0.01617400000,2.52000,2.36000
-0.01617200000,2.56000,2.44000
-0.01617000000,2.56000,2.48000
-0.01616800000,2.64000,2.48000
-0.01616600000,2.60000,2.48000
-0.01616399844,2.60000,2.44000
-0.01616200000,2.56000,2.44000
-0.01616000000,2.60000,2.44000
-0.01615800000,2.60000,2.48000
-0.01615599844,2.60000,2.48000
-0.01615400000,2.56000,2.44000
-0.01615200000,2.56000,2.44000
-0.01615000000,2.60000,2.44000
-0.01614799844,2.60000,2.44000
-0.01614600000,2.60000,2.48000
-0.01614400000,2.56000,2.44000
-0.01614200000,2.60000,2.44000
-0.01613999844,2.60000,2.44000
-0.01613800000,2.56000,2.44000
-0.01613600000,2.60000,2.44000
-0.01613400000,2.52000,2.44000
-0.01613200156,2.56000,2.44000
-0.01613000000,2.56000,2.44000
-0.01612800000,2.64000,2.48000
-0.01612600000,2.72000,2.68000
-0.01612400000,2.60000,2.44000
-0.01612200000,2.56000,2.36000
-0.01612000000,2.56000,2.44000
-0.01611800000,2.56000,2.44000
-0.01611600000,2.44000,2.32000
-0.01611400000,2.56000,2.44000
-0.01611200000,2.56000,2.44000
-0.01611000000,2.60000,2.44000
-0.01610800000,2.60000,2.44000
-0.01610600000,2.56000,2.44000
-0.01610400000,2.56000,2.44000
-0.01610199844,2.56000,2.44000
-0.01610000000,2.56000,2.44000
-0.01609800000,2.56000,2.40000
-0.01609600000,2.52000,2.44000
-0.01609399844,2.60000,2.44000
-0.01609200000,2.60000,2.48000
-0.01609000000,2.60000,2.44000
-0.01608800000,2.56000,2.44000
-0.01608599844,2.64000,2.48000
-0.01608400000,2.60000,2.44000
-0.01608200000,2.56000,2.44000
-0.01608000000,2.60000,2.44000
-0.01607800156,2.56000,2.44000
-0.01607600000,2.52000,2.36000
-0.01607400000,2.60000,2.44000
-0.01607200000,2.56000,2.44000
-0.01607000156,2.56000,2.44000
-0.01606800000,2.60000,2.44000
-0.01606600000,2.68000,2.48000
-0.01606400000,2.56000,2.36000
-0.01606200000,2.56000,2.44000
-0.01606000000,2.56000,2.44000
-0.01605800000,2.56000,2.44000
-0.01605600000,2.56000,2.40000
-0.01605400000,2.60000,2.44000
-0.01605200000,2.56000,2.44000
-0.01605000000,2.56000,2.44000
-0.01604800000,2.52000,2.40000
-0.01604600000,2.56000,2.44000
-0.01604400000,2.56000,2.44000
-0.01604200000,2.52000,2.40000
-0.01603999844,2.56000,2.44000
-0.01603800000,2.56000,2.44000
-0.01603600000,2.60000,2.44000
-0.01603400000,2.56000,2.44000
-0.01603199844,2.60000,2.44000
-0.01603000000,2.60000,2.44000
-0.01602800000,2.40000,2.28000
-0.01602600000,2.56000,2.44000
-0.01602399844,2.64000,2.44000
-0.01602200000,2.60000,2.44000
-0.01602000000,2.52000,2.44000
-0.01601800000,2.52000,2.48000
-0.01601600156,2.60000,2.44000
-0.01601400000,2.60000,2.44000
-0.01601200000,2.60000,2.44000
-0.01601000000,2.60000,2.48000
-0.01600800156,2.52000,2.32000
-0.01600600000,2.60000,2.52000
-0.01600400000,2.60000,2.44000
-0.01600200000,2.56000,2.40000
-0.01600000000,2.56000,2.44000
-0.01599800000,2.52000,2.36000
-0.01599600000,2.56000,2.44000
-0.01599400000,2.56000,2.44000
-0.01599200000,2.60000,2.44000
-0.01599000000,2.60000,2.44000
-0.01598800000,2.56000,2.44000
-0.01598600000,2.56000,2.44000
-0.01598400000,2.56000,2.44000
-0.01598200000,2.56000,2.44000
-0.01598000000,2.60000,2.48000
-0.01597799844,2.56000,2.44000
-0.01597600000,2.56000,2.44000
-0.01597400000,2.60000,2.48000
-0.01597200000,2.56000,2.44000
-0.01596999844,2.56000,2.44000
-0.01596800000,2.56000,2.40000
-0.01596600000,2.56000,2.48000
-0.01596400000,2.56000,2.44000
-0.01596199844,2.56000,2.44000
-0.01596000000,2.52000,2.40000
-0.01595800000,2.56000,2.44000
-0.01595600000,2.64000,2.48000
-0.01595400156,2.52000,2.40000
-0.01595200000,2.56000,2.44000
-0.01595000000,2.64000,2.48000
-0.01594800000,2.56000,2.40000
-0.01594600156,2.56000,2.44000
-0.01594400000,2.56000,2.44000
-0.01594200000,2.56000,2.44000
-0.01594000000,2.56000,2.44000
-0.01593800000,2.56000,2.44000
-0.01593600000,2.52000,2.44000
-0.01593400000,2.56000,2.44000
-0.01593200000,2.56000,2.44000
-0.01593000000,2.56000,2.44000
-0.01592800000,2.56000,2.44000
-0.01592600000,2.56000,2.44000
-0.01592400000,2.56000,2.44000
-0.01592200000,2.60000,2.48000
-0.01592000000,2.56000,2.44000
-0.01591800000,2.68000,2.48000
-0.01591599844,2.60000,2.44000
-0.01591400000,2.56000,2.44000
-0.01591200000,2.60000,2.44000
-0.01591000000,2.56000,2.44000
-0.01590799844,2.52000,2.36000
-0.01590600000,2.56000,2.44000
-0.01590400000,2.56000,2.44000
-0.01590200000,2.56000,2.44000
-0.01589999844,2.56000,2.44000
-0.01589800000,2.60000,2.48000
-0.01589600000,2.56000,2.48000
-0.01589400000,2.60000,2.48000
-0.01589200156,2.56000,2.44000
-0.01589000000,2.60000,2.44000
-0.01588800000,2.56000,2.44000
-0.01588600000,2.60000,2.48000
-0.01588400156,2.56000,2.44000
-0.01588200000,2.56000,2.44000
-0.01588000000,2.60000,2.44000
-0.01587800000,2.60000,2.48000
-0.01587600000,2.56000,2.44000
-0.01587400000,2.56000,2.44000
-0.01587200000,2.56000,2.44000
-0.01587000000,2.60000,2.44000
-0.01586800000,2.56000,2.44000
-0.01586600000,2.56000,2.44000
-0.01586400000,2.60000,2.44000
-0.01586200000,2.56000,2.44000
-0.01586000000,2.48000,2.32000
-0.01585800000,2.56000,2.44000
-0.01585600000,2.52000,2.40000
-0.01585399844,2.60000,2.44000
-0.01585200000,2.56000,2.44000
-0.01585000000,2.72000,2.48000
-0.01584800000,2.56000,2.44000
-0.01584599844,2.60000,2.44000
-0.01584400000,2.60000,2.48000
-0.01584200000,2.56000,2.44000
-0.01584000000,2.60000,2.60000
-0.01583799844,2.56000,2.44000
-0.01583600000,2.56000,2.44000
-0.01583400000,2.56000,2.44000
-0.01583200000,2.60000,2.48000
-0.01583000156,2.56000,2.44000
-0.01582800000,2.52000,2.44000
-0.01582600000,2.56000,2.40000
-0.01582400000,2.60000,2.44000
-0.01582200156,2.56000,2.44000
-0.01582000000,2.40000,2.32000
-0.01581800000,2.56000,2.44000
-0.01581600000,2.56000,2.44000
-0.01581400000,2.56000,2.44000
-0.01581200000,2.56000,2.44000
-0.01581000000,2.76000,2.64000
-0.01580800000,2.60000,2.48000
-0.01580600000,2.56000,2.44000
-0.01580400000,2.60000,2.44000
-0.01580200000,2.56000,2.44000
-0.01580000000,2.28000,2.20000
-0.01579800000,2.56000,2.44000
-0.01579600000,2.56000,2.44000
-0.01579400000,2.56000,2.44000
-0.01579199844,2.64000,2.48000
-0.01579000000,2.76000,2.64000
-0.01578800000,2.56000,2.44000
-0.01578600000,2.64000,2.48000
-0.01578399844,2.52000,2.40000
-0.01578200000,2.56000,2.40000
-0.01578000000,2.64000,2.44000
-0.01577800000,2.56000,2.44000
-0.01577599844,2.56000,2.44000
-0.01577400000,2.60000,2.48000
-0.01577200000,2.60000,2.44000
-0.01577000000,2.52000,2.40000
-0.01576800156,2.56000,2.44000
-0.01576600000,2.56000,2.44000
-0.01576400000,2.56000,2.40000
-0.01576200000,2.56000,2.44000
-0.01576000156,2.52000,2.36000
-0.01575800000,2.56000,2.44000
-0.01575600000,2.64000,2.48000
-0.01575400000,2.56000,2.44000
-0.01575200000,2.60000,2.44000
-0.01575000000,2.48000,2.36000
-0.01574800000,2.60000,2.44000
-0.01574600000,2.56000,2.44000
-0.01574400000,2.60000,2.44000
-0.01574200000,2.56000,2.44000
-0.01574000000,2.52000,2.44000
-0.01573800000,2.60000,2.44000
-0.01573600000,2.56000,2.44000
-0.01573400000,2.56000,2.44000
-0.01573200000,2.60000,2.48000
-0.01572999844,2.52000,2.44000
-0.01572800000,2.56000,2.44000
-0.01572600000,2.56000,2.44000
-0.01572400000,2.60000,2.48000
-0.01572199844,2.48000,2.36000
-0.01572000000,2.56000,2.52000
-0.01571800000,2.56000,2.44000
-0.01571600000,2.56000,2.44000
-0.01571399844,2.56000,2.44000
-0.01571200000,2.60000,2.44000
-0.01571000000,2.56000,2.48000
-0.01570800000,2.56000,2.44000
-0.01570600156,2.56000,2.48000
-0.01570400000,2.56000,2.44000
-0.01570200000,2.56000,2.44000
-0.01570000000,2.52000,2.44000
-0.01569800156,2.56000,2.44000
-0.01569600000,2.60000,2.44000
-0.01569400000,2.56000,2.44000
-0.01569200000,2.56000,2.44000
-0.01569000000,2.52000,2.40000
-0.01568800000,2.60000,2.44000
-0.01568600000,2.56000,2.44000
-0.01568400000,2.56000,2.44000
-0.01568200000,2.56000,2.44000
-0.01568000000,2.52000,2.40000
-0.01567800000,2.56000,2.44000
-0.01567600000,2.52000,2.44000
-0.01567400000,2.56000,2.44000
-0.01567200000,2.56000,2.44000
-0.01567000000,2.56000,2.40000
-0.01566799844,2.52000,2.44000
-0.01566600000,2.56000,2.40000
-0.01566400000,2.56000,2.48000
-0.01566200000,2.60000,2.44000
-0.01565999844,2.56000,2.36000
-0.01565800000,2.56000,2.44000
-0.01565600000,2.56000,2.44000
-0.01565400000,2.64000,2.44000
-0.01565199844,2.56000,2.40000
-0.01565000000,2.76000,2.64000
-0.01564800000,2.60000,2.48000
-0.01564600000,2.60000,2.44000
-0.01564400156,2.60000,2.44000
-0.01564200000,2.56000,2.44000
-0.01564000000,2.32000,2.24000
-0.01563800000,2.60000,2.44000
-0.01563600156,2.56000,2.44000
-0.01563400000,2.60000,2.44000
-0.01563200000,2.56000,2.44000
-0.01563000000,2.76000,2.64000
-0.01562800000,2.56000,2.44000
-0.01562600000,2.60000,2.44000
-0.01562400000,2.52000,2.40000
-0.01562200000,2.56000,2.48000
-0.01562000000,2.44000,2.28000
-0.01561800000,2.60000,2.44000
-0.01561600000,2.60000,2.48000
-0.01561400000,2.56000,2.44000
-0.01561200000,2.56000,2.36000
-0.01561000000,2.52000,2.44000
-0.01560800000,2.56000,2.44000
-0.01560600000,2.60000,2.48000
-0.01560400000,2.56000,2.44000
-0.01560200000,2.56000,2.44000
-0.01560000000,2.56000,2.48000
-0.01559800000,2.56000,2.44000
-0.01559600000,2.52000,2.40000
-0.01559400000,2.56000,2.44000
-0.01559200000,2.56000,2.44000
-0.01559000000,2.80000,2.68000
-0.01558800000,2.56000,2.44000
-0.01558600000,2.60000,2.48000
-0.01558400000,2.56000,2.44000
-0.01558200000,2.56000,2.44000
-0.01558000000,2.52000,2.40000
-0.01557800000,2.60000,2.48000
-0.01557600000,2.60000,2.48000
-0.01557400000,2.56000,2.44000
-0.01557200000,2.60000,2.44000
-0.01557000000,2.60000,2.44000
-0.01556800000,2.56000,2.44000
-0.01556600000,2.60000,2.48000
-0.01556400000,2.64000,2.48000
-0.01556200000,2.56000,2.44000
-0.01556000000,2.56000,2.44000
-0.01555800000,2.60000,2.44000
-0.01555600000,2.56000,2.44000
-0.01555400000,2.56000,2.44000
-0.01555200000,2.56000,2.44000
-0.01555000000,2.64000,2.48000
-0.01554800000,2.56000,2.44000
-0.01554600000,2.64000,2.48000
-0.01554400000,2.56000,2.44000
-0.01554200000,2.56000,2.44000
-0.01554000000,2.56000,2.44000
-0.01553800000,2.52000,2.44000
-0.01553600000,2.56000,2.44000
-0.01553400000,2.56000,2.44000
-0.01553200000,2.56000,2.44000
-0.01553000000,2.64000,2.48000
-0.01552800000,2.56000,2.44000
-0.01552600000,2.56000,2.44000
-0.01552400000,2.64000,2.48000
-0.01552200000,2.60000,2.48000
-0.01552000000,2.60000,2.44000
-0.01551800000,2.60000,2.48000
-0.01551600000,2.56000,2.44000
-0.01551400000,2.60000,2.44000
-0.01551200000,2.56000,2.44000
-0.01551000000,2.56000,2.44000
-0.01550800000,2.64000,2.48000
-0.01550600000,2.56000,2.44000
-0.01550400000,2.56000,2.44000
-0.01550200000,2.60000,2.44000
-0.01550000000,2.56000,2.44000
-0.01549800000,2.60000,2.44000
-0.01549600000,2.56000,2.40000
-0.01549400000,2.60000,2.44000
-0.01549200000,2.56000,2.44000
-0.01549000000,2.60000,2.44000
-0.01548800000,2.60000,2.48000
-0.01548600000,2.64000,2.48000
-0.01548400000,2.60000,2.44000
-0.01548200000,2.60000,2.44000
-0.01548000000,2.56000,2.44000
-0.01547800000,2.56000,2.44000
-0.01547600000,2.56000,2.44000
-0.01547400000,2.56000,2.44000
-0.01547200000,2.56000,2.44000
-0.01547000000,2.56000,2.44000
-0.01546800000,2.60000,2.48000
-0.01546600000,2.60000,2.44000
-0.01546400000,2.60000,2.44000
-0.01546200000,2.56000,2.44000
-0.01546000000,2.56000,2.44000
-0.01545800000,2.56000,2.44000
-0.01545600000,2.56000,2.40000
-0.01545400000,2.56000,2.44000
-0.01545200000,2.56000,2.48000
-0.01545000000,2.56000,2.40000
-0.01544800000,2.60000,2.48000
-0.01544600000,2.56000,2.44000
-0.01544400000,2.56000,2.40000
-0.01544200000,2.56000,2.44000
-0.01544000000,2.60000,2.44000
-0.01543800000,2.52000,2.44000
-0.01543600000,2.60000,2.44000
-0.01543400000,2.60000,2.44000
-0.01543200000,2.60000,2.44000
-0.01543000000,2.60000,2.48000
-0.01542800000,2.76000,2.64000
-0.01542600000,2.56000,2.44000
-0.01542400000,2.56000,2.44000
-0.01542200000,2.60000,2.44000
-0.01542000000,2.56000,2.44000
-0.01541800000,2.64000,2.60000
-0.01541600000,2.56000,2.44000
-0.01541400000,2.60000,2.44000
-0.01541200000,2.56000,2.44000
-0.01541000000,2.52000,2.44000
-0.01540800000,2.60000,2.48000
-0.01540600000,2.60000,2.48000
-0.01540400000,2.60000,2.44000
-0.01540200000,2.60000,2.48000
-0.01540000000,2.60000,2.44000
-0.01539800000,2.56000,2.48000
-0.01539600000,2.64000,2.48000
-0.01539400000,2.60000,2.44000
-0.01539200000,2.60000,2.44000
-0.01539000000,2.56000,2.44000
-0.01538800000,2.60000,2.44000
-0.01538600000,2.56000,2.44000
-0.01538400000,2.60000,2.48000
-0.01538200000,2.60000,2.48000
-0.01538000000,2.60000,2.44000
-0.01537800000,2.60000,2.48000
-0.01537600000,2.60000,2.44000
-0.01537400000,2.56000,2.44000
-0.01537200000,2.56000,2.44000
-0.01537000000,2.56000,2.44000
-0.01536800000,2.64000,2.48000
-0.01536600000,2.52000,2.40000
-0.01536400000,2.56000,2.44000
-0.01536200000,2.56000,2.44000
-0.01536000000,2.52000,2.40000
-0.01535800000,2.52000,2.40000
-0.01535600000,2.56000,2.44000
-0.01535400000,2.56000,2.44000
-0.01535200000,2.56000,2.44000
-0.01535000000,2.60000,2.44000
-0.01534800000,2.56000,2.44000
-0.01534600000,2.52000,2.44000
-0.01534400000,2.56000,2.44000
-0.01534200000,2.56000,2.44000
-0.01534000000,2.56000,2.44000
-0.01533800000,2.56000,2.44000
-0.01533600000,2.56000,2.44000
-0.01533400000,2.60000,2.44000
-0.01533200000,2.60000,2.44000
-0.01533000000,2.64000,2.48000
-0.01532800000,2.56000,2.44000
-0.01532600000,2.52000,2.36000
-0.01532400000,2.56000,2.40000
-0.01532200000,2.60000,2.44000
-0.01532000000,2.56000,2.44000
-0.01531800000,2.60000,2.48000
-0.01531600000,2.60000,2.52000
-0.01531400000,2.56000,2.44000
-0.01531200000,2.60000,2.48000
-0.01531000000,2.60000,2.44000
-0.01530800000,2.56000,2.44000
-0.01530600000,2.76000,2.64000
-0.01530400000,2.60000,2.44000
-0.01530200000,2.56000,2.44000
-0.01530000000,2.60000,2.44000
-0.01529800000,2.60000,2.44000
-0.01529600000,2.60000,2.48000
-0.01529400000,2.52000,2.36000
-0.01529200000,2.52000,2.40000
-0.01529000000,2.56000,2.44000
-0.01528800000,2.56000,2.44000
-0.01528600000,2.56000,2.44000
-0.01528400000,2.56000,2.44000
-0.01528200000,2.56000,2.44000
-0.01528000000,2.60000,2.44000
-0.01527800000,2.56000,2.48000
-0.01527600000,2.56000,2.44000
-0.01527400000,2.56000,2.44000
-0.01527200000,2.56000,2.44000
-0.01527000000,2.60000,2.44000
-0.01526800000,2.56000,2.44000
-0.01526600000,2.64000,2.44000
-0.01526400000,2.64000,2.52000
-0.01526200000,2.60000,2.48000
-0.01526000000,2.60000,2.48000
-0.01525800000,2.56000,2.44000
-0.01525600000,2.56000,2.44000
-0.01525400000,2.56000,2.44000
-0.01525200000,2.56000,2.44000
-0.01525000000,2.60000,2.40000
-0.01524800000,2.56000,2.44000
-0.01524600000,2.56000,2.44000
-0.01524400000,2.72000,2.56000
-0.01524200000,2.60000,2.44000
-0.01524000000,2.56000,2.44000
-0.01523800000,2.60000,2.44000
-0.01523600000,2.52000,2.40000
-0.01523400000,2.48000,2.44000
-0.01523200000,2.56000,2.40000
-0.01523000000,2.56000,2.40000
-0.01522800000,2.56000,2.44000
-0.01522600000,2.56000,2.44000
-0.01522400000,2.52000,2.32000
-0.01522200000,2.60000,2.44000
-0.01522000000,2.60000,2.44000
-0.01521800000,2.56000,2.44000
-0.01521600000,2.56000,2.44000
-0.01521400000,2.56000,2.44000
-0.01521200000,2.60000,2.44000
-0.01521000000,2.52000,2.40000
-0.01520800000,2.56000,2.44000
-0.01520600000,2.56000,2.44000
-0.01520400000,2.60000,2.44000
-0.01520200000,2.56000,2.44000
-0.01520000000,2.56000,2.44000
-0.01519800000,2.56000,2.44000
-0.01519600000,2.56000,2.44000
-0.01519400000,2.64000,2.48000
-0.01519200000,2.52000,2.36000
-0.01519000000,2.56000,2.44000
-0.01518800000,2.56000,2.44000
-0.01518600000,2.56000,2.48000
-0.01518400000,2.60000,2.48000
